source,id,name,description,type,dependencies,registry_dependencies,official_url,registry_json,files
Cult UI,feature-carousel-demo,Feature Carousel Demo,,registry:component,,feature-carousel,https://cult-ui.com/docs/components/feature-carousel-demo,https://cult-ui.com/r/feature-carousel-demo.json,registry/default/example/feature-carousel-demo.tsx
Cult UI,feature-poll,Feature Poll,"Feature poll component with single or multiple selection, optional results, and keyboard navigation",registry:ui,@radix-ui/react-use-controllable-state; lucide-react,,https://cult-ui.com/docs/components/feature-poll,https://cult-ui.com/r/feature-poll.json,registry/default/ui/feature-poll.tsx
Cult UI,feature-poll-demo,Feature Poll Demo,,registry:component,,feature-poll,https://cult-ui.com/docs/components/feature-poll-demo,https://cult-ui.com/r/feature-poll-demo.json,registry/default/example/feature-poll-demo.tsx
Cult UI,feature-voting,Feature Voting,"List of features with up-vote support, optional sorting by vote count, and controlled or uncontrolled state",registry:ui,@radix-ui/react-use-controllable-state,,https://cult-ui.com/docs/components/feature-voting,https://cult-ui.com/r/feature-voting.json,registry/default/ui/feature-voting.tsx
Cult UI,feature-voting-demo,Feature Voting Demo,,registry:component,,feature-voting,https://cult-ui.com/docs/components/feature-voting-demo,https://cult-ui.com/r/feature-voting-demo.json,registry/default/example/feature-voting-demo.tsx
Cult UI,floating-panel,Floating Panel,Floating panel component with backdrop blur and position-aware animations,registry:ui,motion,,https://cult-ui.com/docs/components/floating-panel,https://cult-ui.com/r/floating-panel.json,registry/default/ui/floating-panel.tsx
Cult UI,floating-panel-demo,Floating Panel Demo,,registry:component,,floating-panel,https://cult-ui.com/docs/components/floating-panel-demo,https://cult-ui.com/r/floating-panel-demo.json,registry/default/example/floating-panel-demo.tsx
Cult UI,gradient-button-group,Gradient Button Group,"Premium layered button group with animated active state, gradient ring accents, and theme toggle underlay",registry:ui,motion,,https://cult-ui.com/docs/components/gradient-button-group,https://cult-ui.com/r/gradient-button-group.json,registry/default/ui/gradient-button-group.tsx
Cult UI,gradient-button-group-demo,Gradient Button Group Demo,,registry:component,,gradient-button-group,https://cult-ui.com/docs/components/gradient-button-group-demo,https://cult-ui.com/r/gradient-button-group-demo.json,registry/default/example/gradient-button-group-demo.tsx
Cult UI,gradient-heading,Gradient Heading,Heading component with gradient text effects and customizable styling,registry:ui,@radix-ui/react-slot,,https://cult-ui.com/docs/components/gradient-heading,https://cult-ui.com/r/gradient-heading.json,registry/default/ui/gradient-heading.tsx
Cult UI,gradient-heading-demo,Gradient Heading Demo,,registry:component,,gradient-heading,https://cult-ui.com/docs/components/gradient-heading-demo,https://cult-ui.com/r/gradient-heading-demo.json,registry/default/example/gradient-heading-demo.tsx
Cult UI,grid-beam,Grid Beam,"Canvas grid beam animation with palette presets, SVG dividers, and composable headless pieces via useGridBeam",registry:ui,,,https://cult-ui.com/docs/components/grid-beam,https://cult-ui.com/r/grid-beam.json,registry/default/ui/grid-beam.tsx
Cult UI,grid-beam-demo,Grid Beam Demo,,registry:component,,grid-beam,https://cult-ui.com/docs/components/grid-beam-demo,https://cult-ui.com/r/grid-beam-demo.json,registry/default/example/grid-beam-demo.tsx
Cult UI,hero-color-panel,Hero Color Panel,"Split-layout hero section with responsive ColorPanels shader visuals, CTA, and tech stack badges",registry:ui,@paper-design/shaders-react,badge; button,https://cult-ui.com/docs/components/hero-color-panel,https://cult-ui.com/r/hero-color-panel.json,registry/default/ui/hero-color-panel.tsx
Cult UI,hero-color-panels-demo,Hero Color Panels Demo,,registry:component,,hero-color-panel,https://cult-ui.com/docs/components/hero-color-panels-demo,https://cult-ui.com/r/hero-color-panels-demo.json,registry/default/example/hero-color-panels-demo.tsx
Cult UI,hero-dithering,Hero Dithering,"Split-layout hero section with responsive dithering shader visuals, CTA, and tech stack badges",registry:ui,@paper-design/shaders-react,badge; button,https://cult-ui.com/docs/components/hero-dithering,https://cult-ui.com/r/hero-dithering.json,registry/default/ui/hero-dithering.tsx
Cult UI,hero-dithering-demo,Hero Dithering Demo,,registry:component,,hero-dithering,https://cult-ui.com/docs/components/hero-dithering-demo,https://cult-ui.com/r/hero-dithering-demo.json,registry/default/example/hero-dithering-demo.tsx
Cult UI,hero-heatmap,Hero Heatmap,"Split-layout hero section with responsive Heatmap shader visuals, CTA, and tech stack badges",registry:ui,@paper-design/shaders-react,badge; button,https://cult-ui.com/docs/components/hero-heatmap,https://cult-ui.com/r/hero-heatmap.json,registry/default/ui/hero-heatmap.tsx
Cult UI,hero-heatmap-demo,Hero Heatmap Demo,,registry:component,,hero-heatmap,https://cult-ui.com/docs/components/hero-heatmap-demo,https://cult-ui.com/r/hero-heatmap-demo.json,registry/default/example/hero-heatmap-demo.tsx
Cult UI,hero-liquid-metal,Hero Liquid Metal,"Split-layout hero section with responsive LiquidMetal shader visuals, CTA, and tech stack badges",registry:ui,@paper-design/shaders-react,badge; button,https://cult-ui.com/docs/components/hero-liquid-metal,https://cult-ui.com/r/hero-liquid-metal.json,registry/default/ui/hero-liquid-metal.tsx
Cult UI,hero-liquid-metal-demo,Hero Liquid Metal Demo,,registry:component,,hero-liquid-metal,https://cult-ui.com/docs/components/hero-liquid-metal-demo,https://cult-ui.com/r/hero-liquid-metal-demo.json,registry/default/example/hero-liquid-metal-demo.tsx
Cult UI,hero-static-radial-gradient,Hero Static Radial Gradient,"Split-layout hero section with responsive StaticRadialGradient shader visuals, CTA, and tech stack badges",registry:ui,@paper-design/shaders-react,badge; button,https://cult-ui.com/docs/components/hero-static-radial-gradient,https://cult-ui.com/r/hero-static-radial-gradient.json,registry/default/ui/hero-static-radial-gradient.tsx
Cult UI,hero-static-radial-gradient-demo,Hero Static Radial Gradient Demo,,registry:component,,hero-static-radial-gradient,https://cult-ui.com/docs/components/hero-static-radial-gradient-demo,https://cult-ui.com/r/hero-static-radial-gradient-demo.json,registry/default/example/hero-static-radial-gradient-demo.tsx
Cult UI,hover-video-player,Hover Video Player,Video player component that plays on hover with smooth animations,registry:ui,motion,,https://cult-ui.com/docs/components/hover-video-player,https://cult-ui.com/r/hover-video-player.json,registry/default/ui/hover-video-player.tsx
Cult UI,hover-video-player-demo,Hover Video Player Demo,,registry:component,,hover-video-player,https://cult-ui.com/docs/components/hover-video-player-demo,https://cult-ui.com/r/hover-video-player-demo.json,registry/default/example/hover-video-player-demo.tsx
Cult UI,intro-disclosure,Intro Disclosure,Intro disclosure component with expandable content and smooth animations,registry:ui,motion; react-use-measure,button; aspect-ratio,https://cult-ui.com/docs/components/intro-disclosure,https://cult-ui.com/r/intro-disclosure.json,registry/default/ui/intro-disclosure.tsx
Cult UI,intro-disclosure-demo,Intro Disclosure Demo,,registry:component,,intro-disclosure,https://cult-ui.com/docs/components/intro-disclosure-demo,https://cult-ui.com/r/intro-disclosure-demo.json,registry/default/example/intro-disclosure-demo.tsx
Cult UI,lightboard,Lightboard,Interactive lightboard component with customizable grid and lighting effects,registry:ui,,,https://cult-ui.com/docs/components/lightboard,https://cult-ui.com/r/lightboard.json,registry/default/ui/lightboard.tsx
Cult UI,lightboard-demo,Lightboard Demo,,registry:component,,lightboard,https://cult-ui.com/docs/components/lightboard-demo,https://cult-ui.com/r/lightboard-demo.json,registry/default/example/lightboard-demo.tsx
Cult UI,loading-carousel,Loading Carousel,Loading carousel component with smooth transitions and customizable content,registry:ui,embla-carousel-autoplay; lucide-react; motion,carousel,https://cult-ui.com/docs/components/loading-carousel,https://cult-ui.com/r/loading-carousel.json,registry/default/ui/loading-carousel.tsx
Cult UI,loading-carousel-demo,Loading Carousel Demo,,registry:component,,loading-carousel,https://cult-ui.com/docs/components/loading-carousel-demo,https://cult-ui.com/r/loading-carousel-demo.json,registry/default/example/loading-carousel-demo.tsx
Cult UI,logo-carousel,Logo Carousel,Animated logo carousel with staggered animations and customizable columns,registry:ui,motion,,https://cult-ui.com/docs/components/logo-carousel,https://cult-ui.com/r/logo-carousel.json,registry/default/ui/logo-carousel.tsx
Cult UI,logo-carousel-demo,Logo Carousel Demo,,registry:component,,logo-carousel; gradient-heading,https://cult-ui.com/docs/components/logo-carousel-demo,https://cult-ui.com/r/logo-carousel-demo.json,registry/default/example/logo-carousel-demo.tsx
Cult UI,metal-button,Metal Button,Shadcn Button wrapped in MetalFx: animated liquid metal ring with text and icon variants,registry:ui,metal-fx,button,https://cult-ui.com/docs/components/metal-button,https://cult-ui.com/r/metal-button.json,registry/default/ui/metal-button.tsx
Cult UI,metal-button-demo,Metal Button Demo,,registry:component,,metal-button,https://cult-ui.com/docs/components/metal-button-demo,https://cult-ui.com/r/metal-button-demo.json,registry/default/example/metal-button-demo.tsx
Cult UI,minimal-card,Minimal Card,Clean and minimal card component with subtle styling and hover effects,registry:ui,,,https://cult-ui.com/docs/components/minimal-card,https://cult-ui.com/r/minimal-card.json,registry/default/ui/minimal-card.tsx
Cult UI,minimal-card-demo,Minimal Card Demo,,registry:component,,minimal-card,https://cult-ui.com/docs/components/minimal-card-demo,https://cult-ui.com/r/minimal-card-demo.json,registry/default/example/minimal-card-demo.tsx
Cult UI,mock-browser-window,Mock Browser Window,"A customizable browser window mockup component with support for Chrome, Safari, and generic styles, customizable sidebars, and themes",registry:ui,,texture-overlay,https://cult-ui.com/docs/components/mock-browser-window,https://cult-ui.com/r/mock-browser-window.json,registry/default/ui/mock-browser-window.tsx
